2018-12-31 03:32:05,511:max_episode: 5000, f_sampling: 1000, BayesBatch: 10000, lastlayer: 512, replay_start_size: 50000, sigma: 0.001, sigma_n: 1, annealing_end: 1000000.0, f_bayes_update: 1000, gamma2: 0.95, epsilon_min: 0.1, internal_skip_frame: 4, target_W_update: 10, rms_eps: 0.01, skip_frame: 4, lr: 0.0025, image_size: 84, replay_buffer_size: 500000, learning_frequency: 4, lambda_W: 0.1, Target_update: 10000, target_batch_size: 5000, alpha: 0.01, gamma1: 0.95, ctx: gpu(0), alpha_target: 1, batch_size: 32, gamma: 0.99, frame_len: 4
2018-12-31 12:41:39,780:BDQN:env:Centipede-v0,epis[300],durat[66],fnum=19941, cum_cl_rew = 58, cum_rew = 1965,tot_cl = 54 , tot = 1631
2018-12-31 12:43:40,187:BDQN:env:Centipede-v0,epis[400],durat[51],fnum=26515, cum_cl_rew = 52, cum_rew = 572,tot_cl = 55 , tot = 1669
2018-12-31 12:45:42,298:BDQN:env:Centipede-v0,epis[500],durat[59],fnum=33154, cum_cl_rew = 44, cum_rew = 1804,tot_cl = 54 , tot = 1680
2018-12-31 12:47:47,041:BDQN:env:Centipede-v0,epis[600],durat[85],fnum=40034, cum_cl_rew = 56, cum_rew = 2737,tot_cl = 53 , tot = 1498
2018-12-31 12:49:42,543:BDQN:env:Centipede-v0,epis[700],durat[62],fnum=46342, cum_cl_rew = 56, cum_rew = 1511,tot_cl = 52 , tot = 1485
2018-12-31 12:50:50,162:annealing and laerning are started 
2018-12-31 12:52:15,491:BDQN:env:Centipede-v0,epis[800],durat[88],fnum=52971, cum_cl_rew = 58, cum_rew = 2087,tot_cl = 54 , tot = 1558
2018-12-31 12:55:27,845:BDQN:env:Centipede-v0,epis[900],durat[81],fnum=59613, cum_cl_rew = 66, cum_rew = 1297,tot_cl = 53 , tot = 1519
2018-12-31 12:58:43,824:BDQN:env:Centipede-v0,epis[1000],durat[66],fnum=66455, cum_cl_rew = 60, cum_rew = 1501,tot_cl = 54 , tot = 1680
2018-12-31 13:01:48,061:BDQN:env:Centipede-v0,epis[1100],durat[52],fnum=72824, cum_cl_rew = 40, cum_rew = 296,tot_cl = 53 , tot = 1378
2018-12-31 13:04:54,547:BDQN:env:Centipede-v0,epis[1200],durat[63],fnum=79317, cum_cl_rew = 49, cum_rew = 833,tot_cl = 53 , tot = 1368
2018-12-31 13:08:01,471:BDQN:env:Centipede-v0,epis[1300],durat[66],fnum=85808, cum_cl_rew = 55, cum_rew = 1883,tot_cl = 53 , tot = 1439
2018-12-31 13:11:12,051:BDQN:env:Centipede-v0,epis[1400],durat[70],fnum=92420, cum_cl_rew = 51, cum_rew = 1353,tot_cl = 55 , tot = 1540
